diagnosis_id	synonym	language
1302232870	dengue haemorrhagic fever with warning signs	en
149072669	Hansen disease	en
149072669	Infection due to Mycobacterium leprae	en
149072669	anaesthesia leprosy	en
149072669	anaesthetic leprosy	en
149072669	leprosy unspecified	en
149072669	macular leprosy	en
149072669	maculoanaesthetic leprosy	en
392955595	staphylococcal tonsillitis NOS	en
1854705998	staphylococcal infection NOS	en
1854705998	staphylococcus infection NOS	en
1839818377	Non-tuberculous mycobacterial infections	en
1839818377	infection due to MOTT - [mycobacteria other than tubercle bacilli]	en
1839818377	infection due to other mycobacteria	en
2072728114	Infections due to Mycobacterium tuberculosis and Mycobacterium bovis	en
2072728114	Koch infection	en
2072728114	TB - [tuberculosis]	en
2072728114	TB infection	en
2072728114	TBC - [tuberculosis]	en
2072728114	TBC infection	en
2072728114	Tuberculosis NOS	en
2072728114	Tuberculosis infection	en
2072728114	Tuberculous cachexia	en
2072728114	infection due to mycobacterium tuberculosis	en
2072728114	necrotic tuberculosis	en
2072728114	necrotic tuberculosis infection	en
2072728114	necrotizing tuberculosis	en
2072728114	necrotizing tuberculosis infection	en
2072728114	tuberculous	en
2072728114	tuberculous gangrene	en
2072728114	tuberculous infection NOS	en
2072728114	tuberculous marasmus	en
107294155	Scarlatina NOS	en
177816611	streptococcal pericarditis	en
705971711	Streptococcal meningitis	en
705971711	acute streptococcal meningitis	en
1331660907	Staphylococcal meningitis	en
1642172022	Streptococcal sore throat	en
1642172022	septic angina	en
1642172022	septic pharyngitis	en
1642172022	septic sore throat	en
1642172022	septic sore throat due to streptococcal infection	en
1642172022	strep throat	en
1642172022	streptococcal angina	en
1642172022	streptococcal septic sore throat	en
1642172022	streptococcal ulcerated sore throat	en
871612151	ARF - [acute rheumatic fever]	en
871612151	RHF - [rheumatic fever]	en
871612151	acute rheumatic attack	en
1026551291	rat-bite fever, unspecified	en
1026551291	rate-bite fever NOS	en
1112496869	Skin infection classified elsewhere due to PVL producing Staphylococcus aureus	en
197614812	streptococcal infection NOS	en
197614812	streptococcus infection NOS	en
751399056	EIA - [equine infectious anaemia]	en
751399056	Nanukayami disease	en
751399056	Nanukayami fever	en
751399056	mud fever	en
751399056	seven-day fever	en
751399056	swamp fever	en
1596449540	infection by yersinia pestis	en
1596449540	pasteurella pestis infection	en
1596449540	pestilential fever	en
1596449540	yersinia pestis infection	en
1233304838	Erysipelothrix infection	en
63835650	infection by pasteurella pseudotuberculosis	en
63835650	infection by yersinia pseudotuberculosis	en
63835650	pseudotuberculosis	en
63835650	rodent pseudotuberculosis	en
1154736543	Acute hepatitis NOS	en
1154736543	acute anicteric hepatitis	en
1154736543	acute viral hepatitis non-A non-B NEC	en
1154736543	non A non B viral hepatitis	en
1469571641	Chronic hepatitis with cirrhosis	en
1469571641	chronic anicteric hepatitis	en
1469571641	chronic viral liver infection	en
980168338	Ohara disease	en
980168338	Pahvant valley fever	en
980168338	Pahvant valley plague	en
980168338	deer-fly fever	en
980168338	deerfly fever	en
980168338	francis disease	en
980168338	francisella tularensis infection	en
980168338	infection due to Francisella tularensis	en
980168338	pasteurella tularensis infection	en
980168338	rabbit fever	en
980168338	yatobyo	en
1563156715	Infection due to Burkholderia mallei	en
1563156715	Infection due to Pseudomonas mallei	en
1563156715	actinobacillosis	en
1563156715	actinobacillus infection	en
1563156715	equina	en
1563156715	equine glanders	en
1563156715	farce	en
1563156715	farcy	en
1563156715	farcy buds	en
1563156715	farcy cords	en
1563156715	farcy pipes	en
1563156715	infection due to actinobacillus mallei	en
1563156715	infection due to malleomyces mallei	en
1563156715	maliasmus	en
1563156715	malleus	en
730510331	Malta fever	en
730510331	Mediterranean fever	en
730510331	brucella infection	en
730510331	brucellosis infection	en
730510331	undulant fever	en
2003001085	CSD - [cat scratch disease]	en
2003001085	Cat-scratch fever	en
2003001085	Rochalimaea henselae infection	en
2003001085	benign inoculation lymphoreticulosis	en
2003001085	benign lymphoreticulosis	en
2003001085	catscratch disease or fever	en
2003001085	nonbacterial regional lymphadenitis	en
1439886552	ague	en
1439886552	disease due to plasmodiidae	en
1439886552	malaria NOS	en
1439886552	paludism	en
1439886552	plasmodiosis	en
1321303663	anthrax infection	en
1321303663	splenic fever	en
304649065	pasteurella infection	en
304649065	shipping fever	en
304649065	transport fever	en
793136270	parasite infestation	en
793136270	parasitic cyst	en
793136270	parasitic eyelid infestation	en
793136270	parasitic infection	en
793136270	parasitic infection of skin	en
793136270	parasitic infectious disease	en
793136270	parasitic infestation of skin	en
793136270	parasitism	en
793136270	parasitosis	en
793136270	skin parasites NOS	en
817691561	protozoal disease or disorder	en
817691561	protozoal infection	en
817691561	protozoal infestation	en
817691561	protozoan infection	en
817691561	protozoiasis	en
817691561	protozoosis	en
927970860	Fetus or newborn affected by maternal factors or by complications of pregnancy, labour or delivery	en
753780243	seasonal influenza, virus identified	en
659272400	disease due to pentastoma	en
659272400	pentastoma infestation	en
1858685964	abnormal pulmonary function of newborn NOS	en
1858685964	abnormal pulmonary ventilation of newborn NOS	en
1858685964	neonatal respiratory system disorder	en
1858685964	newborn respiratory disorder	en
1858685964	newborn respiratory disease	en
1858685964	newborn respiratory tract disease	en
1020283662	Encephalitis due to Henipavirus	en
1800910986	haemorrhage of newborn	en
1800910986	neonatal haemorrhage	en
1800910986	neonatal haemorrhage NOS	en
426167863	disturbance of cerebral status of newborn	en
911707612	fetal infection	en
911707612	infection in perinatal period	en
911707612	infection of newborn NOS	en
911707612	infections acquired in utero or during birth	en
911707612	newborn infection	en
911707612	newborn opportunistic infection	en
911707612	perinatal infection	en
624443803	birth injury nos	en
624443803	birth trauma of fetus	en
624443803	childbirth injury	en
624443803	childbirth trauma	en
624443803	injury during delivery	en
624443803	traumatic lesion during delivery	en
624443803	unspecified birth trauma	en
624443803	unspecified obstetrical trauma to fetus	en
1004987305	neonatal transient endocrine disease	en
1004987305	neonatal transient endocrine disorder	en
1004987305	neonatal transitory endocrine disturbance	en
1319339568	perinatal disorders of temperature regulation	en
1319339568	temperature regulation disorder, fetus or newborn	en
1235618695	Influenza NOS	en
1235618695	Influenza specific virus not stated to have been identified	en
1235618695	Influenzal meningismus (deprecated)	en
1235618695	Viral influenza specific virus not stated to have been identified	en
1235618695	flu	en
1993728609	myeloradiculitis	en
1993728609	radiculomyelitis NOS	en
1993728609	spinal cord inflammation NOS	en
529255260	Brazilian haemorrhagic fever	en
344973791	spinal cord degeneration	en
694903163	FVD – [Filovirus disease]	en
694903163	Filovirus haemorrhagic fever	en
1683090852	endotoxic shock	en
1683090852	infectious shock	en
1683090852	septic shock NOS	en
622600769	sepsis without septic shock with known organism	en
652944603	SARS - [severe acute respiratory syndrome]	en
1840423014	MERS - [middle east respiratory syndrome]	en
1410019257	TTH - [tension type headaches]	en
1427441570	brain ischaemia	en
1427441570	cerebral anaemia	en
1427441570	cerebrovascular ischaemia	en
1427441570	cerebrovascular ischaemic disease	en
1442995018	CVA - [cerebrovascular accident]	en
1442995018	acute cerebrovascular accident	en
1442995018	apoplexy	en
1442995018	brain vascular accident	en
1442995018	cerebral accident	en
1442995018	cerebral apoplexy	en
1442995018	cerebral vascular accident	en
1442995018	cerebrovascular accident	en
1442995018	cerebrovascular event	en
1442995018	cerebrovascular incident	en
1442995018	massive cerebral vascular accident	en
1442995018	massive cerebrovascular accident	en
1442995018	stroke	en
1442995018	stroke NOS	en
1442995018	stroke syndrome	en
1442995018	stroke, not specified as haemorrhage or infarction	en
1990827977	intracranial bleed NOS	en
1990827977	nontraumatic intracranial bleed	en
1990827977	nontraumatic intracranial haemorrhage	en
854513238	acute cerebrovascular disorder	en
581897143	other cerebrovascular diseases	en
805990521	brain hypoxia	en
805990521	brainstem hypoxia	en
805990521	cerebral hypoxia	en
805990521	hypoxic brain damage	en
805990521	hypoxic brain injury	en
805990521	hypoxic brainstem damage	en
805990521	hypoxic encephalopathy	en
805990521	hypoxic ischaemic brain injury	en
2024168133	Paralysis agitans	en
2024168133	Parkinsonian syndrome	en
2024168133	idiopathic parkinsonism	en
2024168133	paralysis agitans syndrome	en
2024168133	primary parkinsonism	en
2024168133	shaking palsy	en
2024168133	shaking paralysis	en
2024168133	trembling paralysis	en
1231935480	disorder characterised by myoclonus	en
1231935480	massive myoclonus	en
1231935480	myoclonia	en
1231935480	myoclonic jerks	en
1231935480	myoclonus disorder	en
1894671574	Tic NOS	en
1894671574	tic disorder nos	en
1894671574	tic spasm NOS	en
982373217	sequelae of cerebrovascular disease	en
1697630330	actinomyces infection	en
1697630330	actinomycosis NOS	en
1697630330	actinomycotic infection	en
1697630330	actinomycotic infection of unspecified site	en
1697630330	actinomycotic node	en
1793762788	Lock-jaw	en
2085616610	newborn trismus	en
2085616610	trismus neonatorum	en
2064398473	WC - [whooping cough]	en
2064398473	bordetella infection	en
2064398473	bordetellosis	en
2064398473	pertussis	en
2064398473	tussis convulsiva	en
2064398473	whooping cough, unspecified organism	en
1127435854	chlamydial disease	en
1127435854	chlamydial infection nos	en
1127435854	chlamydiosis NOS	en
114886962	TSS - [toxic shock syndrome]	en
1938462328	bartonellosis NOS	en
1938462328	bartonellosis, unspecified	en
262236278	puerperal tetanus	en
262236278	tetanus in the puerperium	en
1920227791	Clostridial cellulitis	en
1920227791	Clostridial myonecrosis	en
1920227791	gas gangrene due to clostridia	en
1664016479	Meningococcal disease NOS	en
1664016479	Meningococcal infection	en
1664016479	infection due to neisseria meningitidis	en
1664016479	meningococcal infection NOS	en
1664016479	meningococcus	en
419706488	circling disease	en
419706488	infection by listeria monocytogenes	en
419706488	infection due to listeria monocytogenes	en
419706488	listerellosis	en
419706488	listeria infection	en
419706488	listerial foodborne infection	en
6555116	nocardia infection	en
6555116	nocardiasis	en
6555116	nocardiosis NOS	en
1966578342	BPF - [Brazilian purpuric fever]	en
1966578342	BPF - [Brazilian purpuric fever] clone conjunctivitis	en
1966578342	Systemic Haemophilus aegyptius infection	en
1966578342	Systemic infection due to Haemophilus influenzae biogroup aegyptius	en
390042715	infection by legionella pneumophilia	en
390042715	legionella infection	en
390042715	legionella pneumophila infection	en
390042715	legionellosis NOS	en
1558583874	Infections due to Bacillus fragilis	en
1011947109	chorea NOS	en
1998718899	spirochetal infection, nec	en
1998718899	spirochetosis	en
1981846	Rickettsial infection NOS	en
1981846	Rickettsiosis, unspecified	en
168432503	Actinomycotic Madura foot	en
168432503	Actinomycotic mycetoma	en
168432503	Mycetoma due to filamentous bacteria	en
2129350166	Infection due to Burkholderia pseudomallei NOS	en
2129350166	Infection due to Pseudomonas pseudomallei NOS	en
2129350166	Stanton disease	en
2129350166	Whitmore disease	en
2129350166	infection due to Whitmore bacillus	en
2129350166	infection due to burkholderia pseudomallei	en
2129350166	infection due to malleomyces pseudomallei	en
2129350166	infection due to pseudomonas pseudomallei	en
2129350166	pseudoglanders	en
840525023	Bouba	en
840525023	castellani	en
840525023	frambesia	en
840525023	frambesia tropica	en
840525023	framboesia	en
840525023	framboesia tropica	en
840525023	framboesioma	en
840525023	infection by treponema pertenue	en
840525023	parangi	en
840525023	pian	en
840525023	yaws NOS	en
508032285	diphtherial infection	en
508032285	infection due to Corynebacterium diphtheriae	en
1320736556	Fusospirochaetal gangrene	en
1320736556	mouth gangrene	en
1320736556	necrotic stomatitis	en
1320736556	necrotising stomatitis	en
1320736556	necrotising ulcerative gingivostomatitis	en
1320736556	necrotising ulcerative stomatitis	en
1320736556	ulcerosa necroticans stomatitis	en
1326582778	Entomophthoromycosis conidiobolae	en
1326582778	Rhinoentomophthoromycosis	en
1654112127	cutaneous dermatophilosis	en
1654112127	cutaneous streptotrichosis	en
1654112127	dermatophilosis due to dermatophilus congolensis	en
1654112127	dermatophilus infection	en
1654112127	lumpy wool disease	en
1654112127	proliferative dermatitis	en
1654112127	strawberry foot rot	en
1654112127	streptotrichosis	en
965498095	febris recurrens	en
965498095	novy febris recurrens	en
965498095	novy relapsing fever	en
965498095	relapsing fever NOS	en
322633638	disease caused by bacteria	en
132287989	Posadas Wernicke disease	en
132287989	coccidioides immitis infection	en
132287989	coccidioides infection	en
132287989	coccidioidomycosis, unspecified	en
