parent_id	child_id
155258022	1614179699
155258022	327834742
155258022	697540832
155258022	155258022/unspecified
155258022	393047701
461716838	893358872
461716838	1907280211
461716838	548434887
461716838	461716838/other
461716838	896961873
461716838	465177735
461716838	541562054
461716838	237003158
461716838	962023213
461716838	1283179793
461716838	1675793255
461716838	1465366519
461716838	840727139
461716838	461716838/unspecified
461716838	1654023909
461716838	1909613405
461716838	461866721
461716838	895465736
461716838	391103384
461716838	1465641389
762797224	725717151
762797224	1487864587
762797224	1646971921
762797224	738350070
762797224	1038405279
762797224	1229561440
762797224	984026612
762797224	1952083430
762797224	1942770042
762797224	1309302027
762797224	761354095
944754984	773550674
944754984	110923694
944754984	1147802348
944754984	1510618119
944754984	1528863768
944754984	1062906118
944754984	944754984/unspecified
944754984	460184638
944754984	2022303330
944754984	1174774181
944754984	1678636940
944754984	8864887
944754984	37207998
944754984	347078862
944754984	450630526
1915134721	441607893
1915134721	2132388673
1915134721	1862219308
1915134721	2019190826
1915134721	487695808
1915134721	196410302
1915134721	217528533
1525792972	1066261769
1525792972	471986432
1525792972	558562409
1525792972	1181575460
1525792972	396939646
1525792972	1525792972/unspecified
879154182	220111447
879154182	1719389232
879154182	879154182/unspecified
879154182	25897519
879154182	1501519274
879154182	539210076
1989556002	647013871
1989556002	747924236
1989556002	653693669
1989556002	1685254943
1989556002	1342827821
1989556002	1196428663
1989556002	990796828
1989556002	884846842
1989556002	893526201
1989556002	602712604
1989556002	567145518
1989556002	1131133085
1989556002	1989556002/unspecified
1989556002	1050530926
1989556002	82137470
1989556002	1989556002/other
1989556002	2051334533
1989556002	1048063230
1989556002	614776274
1989556002	1652428001
1507462233	1495835445
1507462233	1013149345
1507462233	763753418
1507462233	717631649
1507462233	1334705461
1507462233	1017439154
1507462233	1507462233/other
1523445293	504298187
1523445293	536467755
1523445293	563970597
1523445293	1909702414
1523445293	236930114
1523445293	418128833
1523445293	1749248928
1523445293	1653656681
1523445293	2058491071
1523445293	131793405
1523445293	1523445293/unspecified
1523445293	1523445293/other
531713107	1277122723
531713107	1264360394
531713107	773281372
531713107	951191646
531713107	1072810807
531713107	1522140835
531713107	1576650184
531713107	693409079
531713107	62339348
531713107	531713107/other
531713107	21423737
531713107	1678584813
531713107	531713107/unspecified
531713107	1978381958
1167133946	164118119
1167133946	192916160
224336967	975559344
224336967	899830967
224336967	1981095916
224336967	457885282
224336967	330259189
224336967	492611740
224336967	2047819255
224336967	235504456
224336967	162762794
224336967	586921197
224336967	1989930356
224336967	1980066564
224336967	1981248479
224336967	502834133
224336967	100261963
224336967	963670118
224336967	224336967/other
224336967	224336967/unspecified
224336967	324845131
224336967	746336827
789630210	1739890344
789630210	842838910
789630210	789630210/unspecified
789630210	266977088
1762461746	1881300992
1762461746	1733531851
1762461746	1648358712
1762461746	181823389
1762461746	757747508
1762461746	1016799900
1762461746	683583694
1762461746	1762461746/unspecified
1762461746	1762461746/other
1762461746	72474955
1762461746	11621191
1762461746	1895608758
1158485193	1784348632
1158485193	1517922198
1158485193	1595346575
1158485193	2106907884
1158485193	2029680113
1158485193	1242037654
1158485193	135240285
1158485193	1931398140
1158485193	1665505633
1158485193	1369250201
1158485193	1423357983
1158485193	1714106490
1158485193	348165702
1158485193	268117236
1158485193	1071746454
1158485193	2124591971
1158485193	1129578148
1158485193	1702689093
1158485193	906003009
1158485193	701768469
1158485193	1492546488
1158485193	1112216741
1158485193	132666839
1158485193	1558891287
1158485193	1179554740
1158485193	1667643104
1158485193	673788292
1158485193	399005846
1158485193	421368150
1158485193	2102363427
1158485193	1502961283
1158485193	1971912746
1158485193	2114186268
1158485193	1488672563
1158485193	321342326
1158485193	1718892437
1158485193	1622871072
1158485193	728062139
1158485193	928988709
1158485193	1167305036
1158485193	903723199
1158485193	61506723
1158485193	871523623
1158485193	1996093506
1158485193	1456222210
1158485193	856851254
1158485193	1158485193/unspecified
1158485193	1944360274
1158485193	1378279429
1158485193	1158485193/other
1158485193	1279030164
1158485193	217311780
567425990	1685029318
567425990	567425990/unspecified
567425990	1189893025
1844086508	1103514372
1844086508	1795904876
1844086508	1173737278
1844086508	1623614569
1844086508	1210185292
1844086508	1969025922
1844086508	1735794011
1844086508	2023999991
1844086508	667297958
1844086508	2057427837
1844086508	1860378384
1844086508	1067236131
1844086508	1420042861
1844086508	1554343189
1844086508	1540413143
1844086508	163828150
1844086508	1382750694
1844086508	1442164144
1844086508	1722667805
1844086508	1775829714
1844086508	1112410662
1844086508	400327104
1844086508	557573362
1844086508	455219304
1844086508	146023893
1844086508	2037616102
1844086508	425379637
1844086508	1844086508/other
1844086508	1844086508/unspecified
1964269418	1584861447
1964269418	1221742343
1964269418	1964269418/unspecified
1964269418	1829545371
1663360295	1663360295/other
1663360295	1663360295/unspecified
1663360295	2013000586
1663360295	56009591
1663360295	1267651495
1663360295	1713204963
162683166	920547808
162683166	341681029
162683166	1240937346
162683166	202987125
162683166	162683166/unspecified
162683166	217886437
162683166	512128824
162683166	1290428050
162683166	1581982913
162683166	1884216785
162683166	162683166/other
2009008947	1643222460
2009008947	1594217552
2009008947	1917052637
1059873720	121422033
1059873720	777924269
1059873720	1752457658
1059873720	438290657
1059873720	818002838
1059873720	252656634
