icd_11_id	synonym
1068960732	congestive heart failure NYHA Class III - Marked limitation of physical activity. Comfortable at rest. Less than ordinary activity causes fatigue, palpitation or dyspnoea.
2011334376	Decompensated congestive heart failure
1679681449	Right ventricular failure secondary to right ventricular infarction
2104608649	Sporadic Blau syndrome
2104608649	Sporadic autoinflammatory granulomatosis of childhood
1653508908	HFrEF - [heart failure with reduced ejection fraction]
1653508908	Left ventricular failure with reduced systolic ejection fraction
1319454762	Bouillaud disease or syndrome
1453111118	Acute rheumatic valvulitis
1453111118	acute or subacute rheumatic endocarditis
573695921	active or acute rheumatic myocarditis
573695921	active rheumatic fever with myocarditis
573695921	active rheumatic fibroid myocarditis
573695921	active rheumatic interstitial myocarditis
573695921	active rheumatic myocarditis
573695921	active rheumatic progressive myocarditis
573695921	acute or subacute rheumatic myocardial insufficiency
573695921	acute rheumatic fever with myocarditis
573695921	acute rheumatic toxic myocarditis
573695921	chronic active rheumatic myocarditis
573695921	old active rheumatic myocarditis
269178969	active rheumatic pancarditis
287658473	cardiac hypertrophy with active rheumatic fever
382488319	CARD15 - [Caspase recruitment domain-containing protein 15] deficiency
382488319	Caspase recruitment domain-containing protein 15 deficiency
382488319	Familial juvenile sarcoidosis
382488319	Jab syndrome
382488319	Paediatric granulomatous arthritis
1155690707	postprocedural abnormality of the neopulmonary valve
1606590438	postprocedural ventricular septal defect complication
1503433128	Rheumatic chorea NOS
1503433128	chorea minor
844159716	Chorea NOS with heart involvement
844159716	Sydenham chorea with heart involvement
844159716	active or acute chorea with heart involvement
2045755041	rheumatic pneumonia
2045755041	rheumatic pneumonitis
869759708	active rheumatic fever with pericarditis
869759708	active rheumatic pericarditis
869759708	acute active rheumatic pericarditis
869759708	acute rheumatic bacterial pericardium inflammation
869759708	acute rheumatic fever with pericarditis
869759708	rheumatic fever with pericarditis
869759708	rheumatic pericarditis
1295812812	ST Vitus dance
1295812812	Saint Vitus dance
1097470385	acute articular rheumatism
1787075383	Lymphoedema secondary to mastectomy
2117795368	sepsis due to coagulase-negative staphylococcus
460403634	sepsis due to Staphylococcus aureus NOS
538073507	Pneumococcal sepsis with septic shock
404455908	sepsis due to Streptococcus agalactiae infection with septic shock
404455908	sepsis due to group B Strep with septic shock
419330420	sepsis due to Streptococcus pyogenes infection with septic shock
419330420	sepsis due to group A Strep with septic shock
1931783118	Pneumococcal sepsis
1931783118	pneumococcal pyemic embolism
1931783118	sepsis due to Streptococcus pneumoniae NOS
1656895143	sepsis due to Streptococcus agalactiae infection without mention of septic shock
1656895143	sepsis due to Streptococcus, group B NOS
1656895143	sepsis due to group B Strep without mention of septic shock
126483251	sepsis due to Streptococcus pyogenes infection without mention of septic shock
126483251	sepsis due to Streptococcus, group A NOS
126483251	sepsis due to group A Strep without mention of septic shock
167867186	partial
167867186	subtotal
1470045894	Contrecoup
1957947885	full
1957947885	total
876572005	unilateral, right
271422288	unilateral, left
1451583031	BMI - [Body Mass Index]
1451583031	Body Mass Index Scale Value
2114952181	Plasma cell tumour NOS
2114952181	Plasmacytoma of bone
2114952181	Solitary myeloma
2114952181	Solitary plasmacytoma
1063643120	Extraosseous plasmacytoma
1354571689	Plasmacytic leukaemia
1582389689	Multiple myeloma
1582389689	Myeloma, NOS
1582389689	Myelomatosis
1666976362	GCS Motor score 5
1666976362	Localizes response to painful or noxious stimulation
1939248096	GCS Motor score 4
1939248096	Withdrawal response to painful or noxious stimulation
2136153828	Motor score NT - [non testable]
1183930282	Abnormal flexion response to painful or noxious stimulation
1183930282	GCS Motor score 3
1448857116	GCS Motor score 6
128560749	Extension response to painful or noxious stimulation
128560749	GCS Motor score 2
2083461966	GCS Motor score 1
2083461966	No motion even with painful or noxious stimulation
1720573192	GCS Eye opening score 4
1840975159	GCS Eye opening score 1
1840975159	No eye opening even with painful or noxious stimulation
1511324284	Exposure to unspecified fall
1488767299	GCS Eye opening score 2
1488767299	One or both eyes opening to painful or noxious stimulation
1401559410	GCS Eye opening score 3
1401559410	One or both eyes open to voice stimulation
1170477290	Eyes opening NT - [non testable]
1276965062	Pupil reaction score 0
1276965062	no reaction to light
1851145654	transport crash
864052137	Pupil reaction score 0.9
864052137	unknown pupil reactions
2031826100	Pupil reaction score 1
109553629	Pupil reaction score 2
109553629	two pupils reacting
1029573078	intent as stated on the MCCD under legal inquiry
309721462	intent as stated on the MCCD
1405350447	intent imputed because not recorded on the MCCD
223243926	Head, face or neck, NOS
947150833	Trunk, NOS
1810600222	Limbs
256187719	Haematopoietic system, NOS
555078855	Skin System
1723855209	cause of death as stated on the MCCD
1815238149	cause of death as stated on the MCCD under legal inquiry
2032736477	cause of death imputed from injury because not recorded on the MCCD
1910628372	Internal organ
1463612101	counterpart in collision
890125345	in utero
1043777387	Early Childhood
1043777387	Toddler
1088785230	Child above 5
394710859	GCS Verbal score 5
1673130746	GCS Verbal score 2
1673130746	Non-language utterances (incomprehensible sounds) to painful or noxious stimulation
1811970668	GCS Verbal score 4
1493679646	GCS Verbal score 3
1493679646	language utterances
1493679646	word utterances
445166423	Verbal score NT - [non testable]
1455306380	GCS Verbal score 1
1455306380	No audible response, no interfering factor
1455306380	No verbal output even with painful or noxious stimulation
1107435129	unpaid internship
1107435129	voluntary work
1107435129	volunteer work
1107435129	working solely for non-monetary benefits (e.g. for food, or possible employment in future)
1428847289	activities as student or pupil of school, college, university or other educational institution
1428847289	paid engagement in educational activity
821249273	sports or leisure activities whether undertaken for pleasure, fitness or adventure
2071638841	paid engagement in sports, recreation or leisure activity
2071638841	working as owner or proprietor of business
2071638841	working for income
2040998541	bruise
1882092801	compound fracture
2146781637	Extent of body surface with full thickness or deep full thickness chemical burn
2146781637	Extent of body surface with full thickness or deep full thickness thermal burn
1225495470	torus fracture
1700295165	Neutrophil dysfunction secondary to systemic infection or organ failure
1519498795	Congenital disorders with increased neutrophil counts
1519498795	Congenital neutrophilias
129900752	Acquired disorders with increased neutrophil counts
1539576043	Doan-Wiseman syndrome
1539576043	neutropenic splenomegaly
1539576043	primary splenic neutropaenia syndrome
1539576043	splenic neutropaenia
348671706	Acquired neutropaenia NOS
348671706	Immunologic neutropaenias
87096615	Congenital neutropaenias
87096615	congenital agranulocytosis and neutropaenia
87096615	congenital leukopaenia
87096615	primary neutropaenia
1913706366	chronic agranulocytosis
1913706366	pernicious agranulocytosis
918270263	leukopaenia
1307688552	granulocytopenic disorder
1307688552	primary granulocytopenia
148971835	photoallergens
389939341	agrichemical
389939341	agricultural chemical
389939341	agricultural chemical agent
389939341	horticulture chemical chemical
1195253264	acrylic amide
976029909	contact allergens
664871802	phosgene oxime
1497482390	protein contact allergens
1542540606	carbon bisulfide liquid
1542540606	carbon bisulfide vapor
1542540606	carbon disulfide liquid
1542540606	carbon disulfide vapor
1113109550	pentyl propanoate
1113109550	pentyl propionate
1991751314	unspecified alcohol
296427981	caustic substance
296427981	corrosive
296427981	corrosive fumes
1805108872	air contaminant
1805108872	fumes
1805108872	gas
1805108872	industrial fumes
1805108872	lung irritant gas
1805108872	vapor
1805108872	vapour
746007578	cyanide dust
746007578	cyanide gas
1921951542	fibreglass
1756578469	heavy metal
1756578469	light metal
1756578469	metal dust
1756578469	metal fumes
1756578469	metal nonmedicinal
1756578469	metal vapor
1756578469	smelter fumes
718197645	PTBP formaldehyde
718197645	PTBP-FR
718197645	p-tert-butylphenol-formaldehyde resin
718197645	para tertiary butylphenol formaldehyde resin
1042761116	industrial solvent
1042761116	industrial solvent fumes
1042761116	industrial solvent vapor
1042761116	unspecified organic solvent
727830764	ethanediol diacetate
1934990124	1-naphthylamine
172311508	halogen derivatives of aliphatic hydrocarbons
172311508	halogen derivatives of aromatic hydrocarbons
96118239	dye
96118239	oil colors
96118239	paint
96118239	pigment
96118239	stain
698607095	Sodium glutamate
1448319348	mushroom toxin
1448319348	toadstool
1743729319	cleaner
1743729319	cleanser
1743729319	cleansing agent
965319250	fungal toxin
965319250	mold toxin
965319250	mould toxin
965319250	mycotoxin food contaminant
1323532426	foodstuff
1323532426	foodstuff, not elsewhere classified
1323532426	nonbacterial noxious foodstuff
1323532426	noxious foodstuff
1323532426	noxious substance eaten as food, not elsewhere classified
431574163	preservatives NOS
1135266526	soldering flux, not elsewhere classified
1649716320	triphenylphosphate
1408767977	nonbacterial noxious food, plant
1408767977	noxious plant used as food
1408767977	plant poison
1408767977	plant toxin
1408767977	poisonous plant
1408767977	poisonous plant, not elsewhere classified
1408767977	poisonous plant, not otherwise specified
1408767977	wild poisonous plants
16341703	Gastrointestinal drug
16341703	unspecified agents primarily affecting the gastrointestinal system
2108729162	2-Naphthylamine
2108729162	β-naphthylamine
1853123588	Agents primarily affecting water-balance and mineral and uric acid metabolism
2043582775	Psychotherapeutic drug
2043582775	Psychotropic drug
1329764681	CGD - [chronic granulomatous disease]
1329764681	Chronic septic granulomatosis
1329764681	chronic granulomatous disorder
317341989	LAD - [leukocyte adhesion deficiency]
1459690929	Rac 2 deficiency
1656270982	Cathepsin C deficiency
531050218	Deficiency of complement terminal pathway
1998425794	CFDD - [Complement factor D deficiency]
113754019	CHAPLE syndrome
113754019	Immunodeficiency with CD55 deficiency
113754019	Immunodeficiency with DAF - [decay accelerating factor] deficiency
1499483400	DIRA - [deficiency of interleukin 1 receptor antagonist]
1499483400	Deficiency of interleukin 1 receptor antagonist
1499483400	Sterile multifocal osteomyelitis with periostitis and pustulosis
1528881101	Neutrophil-specific granule deficiency
327609494	Deficiency of complement initial pathway
1316564349	Chronic recurrent multifocal osteomyelitis - congenital dyserythropoietic anaemia - neutrophilic dermatosis
2034677150	Membrane cofactor protein deficiency
451775619	Marshall syndrome with periodic fever
451775619	PFAPA - [Periodic fever - aphthous stomatitis - pharyngitis - adenopathy] syndrome
644800909	Mannan-binding lectin serine protease 2 deficiency
2128314895	MBP - [mannan-binding lectin] deficiency
2128314895	Mannan-binding lectin deficiency
2128314895	Mannose-binding protein deficiency
375334522	IRAK4 - [interleukin-1 receptor-associated kinase-4 deficiency]
1078767412	AAE - [Acquired angioneurotic oedema]
1078767412	Acquired angioneurotic oedema
795969334	Bannister disease, hereditary
795969334	Familial angioedema
795969334	HAE - [hereditary angioneurotic oedema]
795969334	Hereditary angioneurotic oedema
795969334	Quincke disease or oedema
795969334	hereditary Quincke oedema
